,Wolf,Sheep,memory
3272,383,650,81596416.0
3273,379,645,81596416.0
3274,385,641,81596416.0
3275,396,640,81596416.0
3276,397,641,81596416.0
3277,403,621,81596416.0
3278,413,609,81596416.0
3279,418,617,81596416.0
3280,422,624,81596416.0
3281,420,630,81596416.0
3282,428,625,81596416.0
3283,425,619,81596416.0
3284,432,606,81596416.0
3285,432,584,81596416.0
3286,426,602,81596416.0
3287,416,587,81596416.0
3288,423,590,81596416.0
3289,417,594,81596416.0
3290,433,593,81596416.0
3291,435,578,81596416.0
3292,434,556,81596416.0
3293,433,532,81596416.0
3294,444,530,81596416.0
3295,427,536,81596416.0
3296,428,541,81596416.0
3297,412,558,81596416.0
3298,422,547,81596416.0
3299,429,528,81596416.0
3300,439,539,81596416.0
3301,441,541,81596416.0
3302,444,531,81596416.0
3303,453,527,81596416.0
3304,466,527,81596416.0
3305,464,516,81596416.0
3306,472,498,81596416.0
3307,477,515,81596416.0
3308,482,509,81596416.0
3309,477,501,81596416.0
3310,499,506,81596416.0
3311,504,504,81596416.0
3312,512,506,81596416.0
3313,509,505,81596416.0
3314,506,495,81596416.0
3315,507,480,81596416.0
3316,512,476,81596416.0
3317,518,474,81596416.0
3318,519,487,81596416.0
3319,508,496,81596416.0
3320,515,504,81596416.0
3321,519,499,81596416.0
3322,524,497,81596416.0
3323,518,494,81596416.0
3324,522,493,81596416.0
3325,513,480,81596416.0
3326,505,486,81596416.0
3327,492,472,81596416.0
3328,495,476,81596416.0
3329,492,472,81596416.0
3330,497,483,81596416.0
3331,493,483,81596416.0
3332,491,468,81596416.0
3333,497,466,81596416.0
3334,496,452,81596416.0
3335,496,457,81596416.0
3336,493,470,81596416.0
3337,487,478,81596416.0
3338,479,484,81596416.0
3339,483,478,81596416.0
3340,489,491,81596416.0
3341,492,479,81596416.0
3342,492,482,81596416.0
3343,501,499,81596416.0
3344,484,487,81596416.0
3345,484,497,81596416.0
3346,478,510,81596416.0
3347,487,513,81596416.0
3348,475,513,81596416.0
3349,484,504,81596416.0
3350,483,507,81596416.0
3351,470,516,81596416.0
3352,454,516,81596416.0
3353,447,520,81596416.0
3354,447,516,81596416.0
3355,448,499,81596416.0
3356,457,488,81596416.0
3357,448,467,81596416.0
3358,454,463,81596416.0
3359,445,454,81596416.0
3360,435,474,81596416.0
3361,444,491,81596416.0
3362,445,483,81596416.0
3363,445,489,81596416.0
3364,443,494,81596416.0
3365,427,490,81596416.0
3366,421,500,81596416.0
3367,432,491,81596416.0
3368,432,483,81596416.0
3369,433,476,81596416.0
3370,423,478,81596416.0
3371,432,488,81596416.0
3372,440,503,81596416.0
3373,441,505,81596416.0
3374,453,497,81596416.0
3375,451,488,81596416.0
3376,459,478,81596416.0
3377,469,484,81596416.0
3378,484,490,81596416.0
3379,489,497,81596416.0
3380,502,493,81596416.0
3381,499,502,81596416.0
3382,483,513,81596416.0
3383,482,516,81596416.0
3384,489,509,81596416.0
3385,507,503,81596416.0
3386,512,489,81596416.0
3387,521,484,81596416.0
3388,527,481,81596416.0
3389,533,479,81596416.0
3390,539,475,81596416.0
3391,540,466,81596416.0
3392,519,482,81596416.0
3393,511,476,81596416.0
3394,520,482,81596416.0
3395,528,488,81596416.0
3396,541,485,81596416.0
3397,534,482,81596416.0
3398,528,490,81596416.0
3399,539,497,81596416.0
3400,535,491,81596416.0
3401,551,462,81596416.0
3402,571,441,81596416.0
3403,568,423,81596416.0
3404,571,420,81596416.0
3405,573,415,81596416.0
3406,577,409,81596416.0
3407,582,407,81596416.0
3408,578,398,81596416.0
3409,574,409,81596416.0
3410,572,389,81596416.0
3411,555,400,81596416.0
3412,564,401,81596416.0
3413,574,404,81596416.0
3414,574,384,81596416.0
3415,578,373,81596416.0
3416,576,363,81596416.0
3417,583,370,81596416.0
3418,570,375,81596416.0
3419,575,391,81596416.0
3420,567,393,81596416.0
3421,571,398,81596416.0
3422,563,389,81596416.0
3423,565,388,81596416.0
3424,564,392,81596416.0
3425,574,397,81596416.0
3426,575,382,81596416.0
3427,572,386,81596416.0
3428,560,388,81596416.0
3429,566,400,81596416.0
3430,569,412,81596416.0
3431,569,409,81596416.0
3432,577,418,81596416.0
3433,585,411,81596416.0
3434,584,409,81596416.0
3435,578,399,81596416.0
3436,585,397,81596416.0
3437,582,378,81596416.0
3438,584,373,81596416.0
3439,585,387,81596416.0
3440,589,391,81596416.0
3441,595,401,81596416.0
3442,606,383,81596416.0
3443,607,386,81596416.0
3444,615,394,81596416.0
3445,608,400,81596416.0
3446,605,394,81596416.0
3447,601,392,81596416.0
3448,605,408,81596416.0
3449,615,410,81596416.0
3450,620,409,81596416.0
3451,609,409,81596416.0
3452,618,424,81596416.0
3453,612,422,81596416.0
3454,610,406,81596416.0
3455,607,409,81596416.0
3456,607,424,81596416.0
3457,607,414,81596416.0
3458,602,406,81596416.0
3459,610,398,81596416.0
3460,616,399,81596416.0
3461,610,413,81596416.0
3462,615,412,81596416.0
3463,620,416,81596416.0
3464,626,414,81596416.0
3465,640,417,81596416.0
3466,640,420,81596416.0
3467,644,416,81596416.0
3468,642,413,81596416.0
3469,646,400,81596416.0
3470,630,408,81596416.0
3471,636,417,81596416.0
3472,636,430,81596416.0
3473,639,430,81596416.0
3474,649,438,81596416.0
3475,642,443,81596416.0
3476,623,448,81596416.0
3477,614,433,81596416.0
3478,584,430,81596416.0
3479,590,431,81596416.0
3480,571,416,81596416.0
3481,561,408,81596416.0
3482,578,405,81596416.0
3483,577,407,81596416.0
3484,574,397,81596416.0
3485,574,388,81596416.0
3486,571,384,81596416.0
3487,571,377,81596416.0
3488,576,380,81596416.0
3489,574,382,81596416.0
3490,578,377,81596416.0
3491,586,371,81596416.0
3492,571,363,81596416.0
3493,566,355,81596416.0
3494,567,342,81596416.0
3495,576,346,81596416.0
3496,571,352,81596416.0
3497,577,338,81596416.0
3498,591,338,81596416.0
3499,604,353,81596416.0
3500,606,354,81596416.0
3501,608,365,81596416.0
3502,597,369,81596416.0
3503,594,361,81596416.0
3504,591,367,81596416.0
3505,572,371,81596416.0
3506,570,385,81596416.0
3507,559,380,81596416.0
3508,558,377,81596416.0
3509,561,382,81596416.0
3510,560,384,81596416.0
3511,551,380,81596416.0
3512,544,400,81596416.0
3513,521,408,81596416.0
3514,505,408,81596416.0
3515,506,421,81596416.0
3516,508,424,81596416.0
3517,507,436,81596416.0
3518,498,439,81596416.0
3519,497,445,81596416.0
3520,496,430,81596416.0
3521,501,425,81596416.0
3522,491,428,81596416.0
3523,487,435,81596416.0
3524,491,438,81596416.0
3525,483,439,81596416.0
3526,475,447,81596416.0
3527,490,440,81596416.0
3528,485,442,81596416.0
3529,491,445,81596416.0
3530,488,448,81596416.0
3531,498,454,81596416.0
3532,493,467,81596416.0
3533,490,477,81596416.0
3534,487,475,81596416.0
3535,511,488,81596416.0
3536,508,498,81596416.0
3537,509,496,81596416.0
3538,523,505,81596416.0
3539,515,510,81596416.0
3540,522,489,81596416.0
3541,526,506,81596416.0
3542,524,515,81596416.0
3543,533,522,81596416.0
3544,516,521,81596416.0
3545,504,526,81596416.0
3546,501,536,81596416.0
3547,505,551,81596416.0
3548,512,541,81596416.0
3549,522,541,81596416.0
3550,512,547,81596416.0
3551,515,533,81596416.0
3552,520,530,81596416.0
3553,534,534,81596416.0
3554,536,541,81596416.0
3555,548,544,81596416.0
3556,546,539,81596416.0
3557,535,530,81596416.0
3558,527,509,81596416.0
3559,520,502,81596416.0
3560,508,502,81596416.0
3561,513,506,81596416.0
3562,523,512,81596416.0
3563,532,519,81596416.0
3564,540,521,81596416.0
3565,542,514,81596416.0
3566,546,493,81596416.0
3567,541,480,81596416.0
3568,545,485,81596416.0
3569,537,495,81596416.0
3570,532,492,81596416.0
3571,545,486,81596416.0
3572,550,468,81596416.0
3573,565,453,81596416.0
3574,572,442,81596416.0
3575,587,454,81596416.0
3576,578,447,81596416.0
3577,592,444,81596416.0
3578,591,439,81596416.0
3579,592,434,81596416.0
3580,597,436,81596416.0
3581,596,445,81596416.0
3582,603,449,81596416.0
3583,617,457,81596416.0
3584,620,464,81596416.0
3585,626,446,81596416.0
3586,609,426,81596416.0
3587,617,420,81596416.0
3588,632,420,81596416.0
3589,637,426,81596416.0
3590,633,425,81596416.0
3591,643,436,81596416.0
3592,646,435,81596416.0
3593,644,435,81596416.0
3594,624,457,81596416.0
3595,629,456,81596416.0
3596,630,444,81596416.0
3597,612,442,81596416.0
3598,615,442,81596416.0
3599,614,445,81596416.0
3600,612,437,81596416.0
3601,606,432,81596416.0
3602,605,438,81596416.0
3603,604,439,81596416.0
3604,603,436,81596416.0
3605,608,440,81596416.0
3606,617,440,81596416.0
3607,592,433,81596416.0
3608,590,438,81596416.0
3609,596,434,81596416.0
3610,606,446,81596416.0
3611,608,453,81596416.0
3612,616,444,81596416.0
3613,622,448,81596416.0
3614,616,443,81596416.0
3615,620,440,81596416.0
3616,622,441,81596416.0
3617,618,436,81596416.0
3618,628,416,81596416.0
3619,629,398,81596416.0
3620,638,393,81596416.0
3621,642,384,81596416.0
3622,633,390,81596416.0
3623,629,399,81596416.0
3624,627,385,81596416.0
3625,617,376,81596416.0
3626,613,371,81596416.0
3627,618,364,81596416.0
3628,621,374,81596416.0
3629,622,375,81596416.0
3630,638,354,81596416.0
3631,634,348,81596416.0
3632,630,340,81596416.0
3633,639,339,81596416.0
3634,624,349,81596416.0
3635,618,348,81596416.0
3636,610,347,81596416.0
3637,609,346,81596416.0
3638,602,333,81596416.0
3639,604,345,81596416.0
3640,602,340,81596416.0
3641,610,337,81596416.0
3642,618,338,81596416.0
3643,608,335,81596416.0
3644,603,332,81596416.0
3645,606,317,81596416.0
3646,616,327,81596416.0
3647,604,336,81596416.0
3648,607,351,81596416.0
3649,591,346,81596416.0
3650,597,351,81596416.0
3651,589,358,81596416.0
3652,592,364,81596416.0
3653,597,368,81596416.0
3654,588,386,81596416.0
3655,585,388,81596416.0
3656,573,384,81596416.0
3657,563,389,81596416.0
3658,560,388,81596416.0
3659,572,385,81596416.0
3660,561,375,81596416.0
3661,561,368,81596416.0
3662,558,363,81596416.0
3663,550,369,81596416.0
3664,545,376,81596416.0
3665,547,365,81596416.0
3666,540,371,81596416.0
3667,553,366,81596416.0
3668,567,366,81596416.0
3669,566,358,81596416.0
3670,557,351,81596416.0
3671,562,353,81596416.0
3672,548,355,81596416.0
3673,546,361,81596416.0
3674,536,363,81596416.0
3675,529,362,81596416.0
3676,518,367,81596416.0
3677,512,374,81596416.0
3678,514,366,81596416.0
3679,524,358,81596416.0
3680,513,351,81596416.0
3681,505,344,81596416.0
3682,512,351,81596416.0
3683,510,345,81596416.0
3684,517,332,81596416.0
3685,517,336,81596416.0
3686,508,345,81596416.0
3687,510,363,81596416.0
3688,488,355,81596416.0
3689,489,355,81596416.0
3690,496,349,81596416.0
3691,494,338,81596416.0
3692,486,341,81596416.0
3693,484,332,81596416.0
3694,478,336,81596416.0
3695,471,337,81596416.0
3696,471,345,81596416.0
3697,469,343,81596416.0
3698,474,347,81596416.0
3699,483,354,81596416.0
3700,477,359,81596416.0
3701,475,360,81596416.0
3702,460,365,81596416.0
3703,449,381,81596416.0
3704,434,388,81596416.0
3705,432,394,81596416.0
3706,432,404,81596416.0
3707,429,396,81596416.0
3708,424,399,81596416.0
3709,424,393,81596416.0
3710,417,385,81596416.0
3711,416,385,81596416.0
3712,410,391,81596416.0
3713,411,389,81596416.0
3714,422,385,81596416.0
3715,421,388,81596416.0
3716,426,396,81596416.0
3717,416,399,81596416.0
3718,414,404,81596416.0
3719,419,413,81596416.0
3720,427,422,81596416.0
3721,420,423,81596416.0
3722,417,418,81596416.0
3723,418,411,81596416.0
3724,418,414,81596416.0
3725,415,429,81596416.0
3726,417,427,81596416.0
3727,423,449,81596416.0
3728,431,462,81596416.0
3729,432,470,81596416.0
3730,439,481,81596416.0
3731,432,491,81596416.0
3732,418,494,81596416.0
3733,410,510,81596416.0
3734,401,514,81596416.0
3735,410,525,81596416.0
3736,412,528,81596416.0
3737,416,554,81596416.0
3738,425,569,81596416.0
3739,430,581,81596416.0
3740,443,582,81596416.0
3741,448,578,81596416.0
3742,455,572,81596416.0
3743,458,577,81596416.0
3744,462,567,81596416.0
3745,465,572,81596416.0
3746,469,566,81596416.0
3747,468,556,81596416.0
3748,463,554,81596416.0
3749,471,551,81596416.0
3750,488,544,81596416.0
3751,496,544,81596416.0
3752,478,550,81596416.0
3753,478,555,81596416.0
3754,488,554,81596416.0
3755,484,547,81596416.0
3756,491,528,81596416.0
3757,485,536,81596416.0
3758,483,532,81596416.0
3759,476,533,81596416.0
3760,475,537,81596416.0
3761,470,542,81596416.0
3762,484,557,81596416.0
3763,479,561,81596416.0
3764,481,547,81596416.0
3765,494,562,81596416.0
3766,493,559,81596416.0
3767,484,562,81596416.0
3768,468,563,81596416.0
3769,473,558,81596416.0
3770,473,579,81596416.0
3771,467,576,81596416.0
3772,473,562,81596416.0
3773,476,554,81596416.0
3774,476,542,81596416.0
3775,483,529,81596416.0
3776,482,518,81596416.0
3777,494,516,81596416.0
3778,491,520,81596416.0
3779,495,517,81596416.0
3780,508,523,81596416.0
3781,505,514,81596416.0
3782,519,521,81596416.0
3783,526,524,81596416.0
3784,518,518,81596416.0
3785,523,537,81596416.0
3786,540,534,81596416.0
3787,546,528,81596416.0
3788,546,544,81596416.0
3789,557,548,81596416.0
3790,569,538,81596416.0
3791,547,527,81596416.0
3792,536,528,81596416.0
3793,534,521,81596416.0
3794,537,521,81596416.0
3795,546,517,81596416.0
3796,554,518,81596416.0
3797,553,502,81596416.0
3798,563,490,81596416.0
3799,576,488,81596416.0
3800,595,471,81596416.0
3801,609,469,81596416.0
3802,623,460,81596416.0
3803,636,447,81596416.0
3804,639,448,81596416.0
3805,636,439,81596416.0
3806,646,426,81596416.0
3807,658,422,81596416.0
3808,651,430,81596416.0
3809,632,429,81596416.0
3810,633,432,81596416.0
3811,634,423,81596416.0
3812,632,419,81596416.0
3813,637,413,81596416.0
3814,629,424,81596416.0
3815,631,419,81596416.0
3816,635,400,81596416.0
3817,631,384,81596416.0
3818,641,387,81596416.0
3819,641,386,81596416.0
3820,644,395,81596416.0
3821,626,389,81596416.0
3822,619,384,81596416.0
3823,617,371,81596416.0
3824,596,379,81596416.0
3825,590,378,81596416.0
3826,594,370,81596416.0
3827,595,372,81596416.0
3828,610,373,81596416.0
3829,616,356,81596416.0
3830,626,356,81596416.0
3831,620,368,81596416.0
3832,624,367,81596416.0
3833,621,356,81596416.0
3834,618,341,81596416.0
3835,615,347,81596416.0
3836,596,350,81596416.0
3837,594,366,81596416.0
3838,605,374,81596416.0
3839,619,374,81596416.0
3840,622,374,81596416.0
3841,617,368,81596416.0
3842,618,366,81596416.0
3843,615,372,81596416.0
3844,619,380,81596416.0
3845,618,385,81596416.0
3846,606,401,81596416.0
3847,612,416,81596416.0
3848,610,427,81596416.0
3849,615,413,81596416.0
3850,600,401,81596416.0
3851,585,400,81596416.0
3852,584,389,81596416.0
3853,581,374,81596416.0
3854,568,359,81596416.0
3855,574,342,81596416.0
3856,597,342,81596416.0
3857,600,341,81596416.0
3858,613,348,81596416.0
3859,605,351,81596416.0
3860,611,347,81596416.0
3861,609,342,81596416.0
3862,590,329,81596416.0
3863,594,345,81596416.0
3864,586,353,81596416.0
3865,579,346,81596416.0
3866,573,349,81596416.0
3867,574,335,81596416.0
3868,558,329,81596416.0
3869,561,328,81596416.0
3870,548,333,81596416.0
3871,551,337,81596416.0
3872,531,327,81596416.0
3873,533,328,81596416.0
3874,529,323,81596416.0
3875,522,312,81596416.0
3876,526,310,81596416.0
3877,535,307,81596416.0
3878,542,301,81596416.0
3879,549,313,81596416.0
3880,548,318,81596416.0
3881,557,321,81596416.0
3882,564,317,81596416.0
3883,564,311,81596416.0
3884,569,313,81596416.0
3885,560,305,81596416.0
3886,537,306,81596416.0
3887,549,314,81596416.0
3888,554,313,81596416.0
3889,542,325,81596416.0
3890,546,330,81596416.0
3891,543,338,81596416.0
3892,514,337,81596416.0
3893,520,335,81596416.0
3894,511,347,81596416.0
3895,507,344,81596416.0
3896,505,343,81596416.0
3897,497,343,81596416.0
3898,489,364,81596416.0
3899,489,358,81596416.0
3900,486,362,81596416.0
3901,475,368,81596416.0
3902,477,367,81596416.0
3903,479,371,81596416.0
3904,470,370,81596416.0
3905,463,377,81596416.0
3906,455,392,81596416.0
3907,455,392,81596416.0
3908,452,381,81596416.0
3909,461,377,81596416.0
3910,449,373,81596416.0
3911,448,375,81596416.0
3912,448,373,81596416.0
3913,447,379,81596416.0
3914,447,386,81596416.0
3915,454,384,81596416.0
3916,453,371,81596416.0
3917,464,381,81596416.0
3918,466,391,81596416.0
3919,465,385,81596416.0
3920,469,385,81596416.0
3921,475,370,81596416.0
3922,468,373,81596416.0
3923,466,370,81596416.0
3924,464,371,81596416.0
3925,476,382,81596416.0
3926,468,374,81596416.0
3927,461,369,81596416.0
3928,459,363,81596416.0
3929,453,366,81596416.0
3930,452,361,81596416.0
3931,456,373,81596416.0
3932,452,378,81596416.0
3933,449,380,81596416.0
3934,449,382,81596416.0
3935,455,378,81596416.0
3936,446,399,81596416.0
3937,441,406,81596416.0
3938,432,410,81596416.0
3939,438,400,81596416.0
3940,439,402,81596416.0
3941,434,411,81596416.0
3942,442,412,81596416.0
3943,451,424,81596416.0
3944,446,438,81596416.0
3945,463,441,81596416.0
3946,467,436,81596416.0
3947,458,438,81596416.0
3948,460,444,81596416.0
3949,460,440,81596416.0
3950,462,443,81596416.0
3951,457,446,81596416.0
3952,456,449,81596416.0
3953,444,456,81596416.0
3954,450,467,81596416.0
3955,447,472,81596416.0
3956,438,481,81596416.0
3957,444,492,81596416.0
3958,426,499,81596416.0
3959,407,506,81596416.0
3960,396,510,81596416.0
3961,396,504,81596416.0
3962,396,506,81596416.0
3963,394,506,81596416.0
3964,398,518,81596416.0
3965,403,524,81596416.0
3966,405,532,81596416.0
3967,418,527,81596416.0
3968,409,521,81596416.0
3969,412,523,81596416.0
3970,406,515,81596416.0
3971,402,530,81596416.0
3972,406,531,81596416.0
3973,412,553,81596416.0
3974,415,564,81596416.0
3975,422,565,81596416.0
3976,418,565,81596416.0
3977,421,572,81596416.0
3978,421,566,81596416.0
3979,415,563,81596416.0
3980,422,562,81596416.0
3981,422,560,81596416.0
3982,425,572,81596416.0
3983,419,569,81596416.0
3984,431,559,81596416.0
3985,449,556,81596416.0
3986,447,554,81596416.0
3987,459,544,81596416.0
3988,466,538,81596416.0
3989,473,548,81596416.0
3990,486,549,81596416.0
3991,487,545,81596416.0
3992,479,524,81596416.0
3993,476,503,81596416.0
3994,481,498,81596416.0
3995,496,485,81596416.0
3996,504,488,81596416.0
3997,513,490,81596416.0
3998,507,497,81596416.0
3999,515,493,81596416.0
4000,522,2146,88403968.0
4001,533,2068,88408064.0
4002,547,2050,88412160.0
4003,572,2016,88412160.0
4004,590,1932,88412160.0
4005,605,1837,88412160.0
4006,624,1742,88412160.0
4007,652,1642,88416256.0
4008,678,1558,88420352.0
4009,711,1456,88424448.0
4010,750,1311,88428544.0
4011,783,1159,88428544.0
4012,804,1058,88428544.0
4013,833,923,88428544.0
4014,855,784,88428544.0
4015,893,660,88428544.0
4016,925,595,88428544.0
4017,965,531,88428544.0
4018,1011,451,88428544.0
4019,1044,403,88428544.0
4020,1078,352,88428544.0
4021,1114,308,88428544.0
4022,1157,274,88428544.0
4023,1192,236,88428544.0
4024,1224,233,88428544.0
4025,1244,211,88428544.0
4026,1261,187,88428544.0
4027,1294,174,88428544.0
4028,1320,146,88428544.0
4029,1361,127,88428544.0
4030,1402,114,88428544.0
4031,1433,111,88428544.0
4032,1456,109,88428544.0
4033,1466,107,88428544.0
4034,1490,103,88428544.0
4035,1503,101,88428544.0
4036,1512,109,88428544.0
4037,1518,113,88428544.0
4038,1508,108,88428544.0
4039,1509,111,88428544.0
4040,1527,103,88428544.0
4041,1508,101,88428544.0
4042,1499,91,88428544.0
4043,1494,88,88428544.0
4044,1473,83,88428544.0
4045,1455,79,88428544.0
4046,1418,70,88428544.0
4047,1373,71,88428544.0
4048,1342,70,88428544.0
4049,1320,67,88428544.0
4050,1289,60,88428544.0
4051,1244,60,88428544.0
4052,1204,62,88428544.0
4053,1198,62,88428544.0
4054,1176,61,88428544.0
4055,1123,62,88428544.0
4056,1067,60,88428544.0
4057,1035,59,88428544.0
4058,1004,60,88428544.0
4059,974,59,88428544.0
4060,943,58,88428544.0
4061,899,53,88428544.0
4062,884,56,88428544.0
4063,842,60,88428544.0
4064,807,60,88428544.0
4065,773,62,88428544.0
4066,743,66,88428544.0
4067,699,63,88428544.0
4068,650,68,88428544.0
4069,616,64,88428544.0
4070,606,65,88428544.0
4071,581,66,88428544.0
4072,569,68,88428544.0
4073,536,74,88428544.0
4074,501,75,88428544.0
4075,470,73,88428544.0
4076,445,75,88428544.0
4077,400,73,88428544.0
4078,384,74,88428544.0
4079,372,71,88428544.0
4080,364,74,88428544.0
4081,356,79,88428544.0
4082,351,79,88428544.0
4083,345,80,88428544.0
4084,315,84,88428544.0
4085,299,81,88428544.0
4086,293,85,88428544.0
4087,286,89,88428544.0
4088,281,91,88428544.0
4089,272,95,88428544.0
4090,261,98,88428544.0
4091,256,98,88428544.0
4092,254,99,88428544.0
4093,242,105,88428544.0
4094,231,108,88428544.0
4095,234,104,88428544.0
4096,222,112,88428544.0
4097,209,118,88428544.0
4098,195,126,88428544.0
4099,185,132,88428544.0
4100,176,142,88428544.0
4101,173,141,88428544.0
4102,168,144,88428544.0
4103,168,150,88428544.0
4104,163,159,88428544.0
4105,150,166,88428544.0
4106,149,166,88428544.0
4107,141,165,88428544.0
4108,138,167,88428544.0
4109,135,165,88428544.0
4110,129,163,88428544.0
4111,129,175,88428544.0
4112,131,181,88428544.0
4113,123,186,88428544.0
4114,124,192,88428544.0
4115,120,190,88428544.0
4116,115,203,88428544.0
4117,110,201,88428544.0
4118,109,212,88428544.0
4119,106,213,88428544.0
4120,103,209,88428544.0
4121,97,213,88428544.0
4122,94,215,88428544.0
4123,90,220,88428544.0
4124,89,227,88428544.0
4125,87,241,88428544.0
4126,92,249,88428544.0
4127,94,257,88428544.0
4128,96,265,88428544.0
4129,91,267,88428544.0
4130,90,282,88428544.0
4131,89,295,88428544.0
4132,83,308,88428544.0
4133,87,310,88428544.0
4134,89,307,88428544.0
4135,89,322,88428544.0
4136,85,336,88428544.0
4137,85,337,88428544.0
4138,82,348,88428544.0
4139,82,356,88428544.0
4140,80,366,88428544.0
4141,89,387,88428544.0
4142,90,417,88428544.0
4143,93,437,88428544.0
4144,95,452,88428544.0
4145,95,468,88428544.0
4146,96,475,88428544.0
4147,96,490,88428544.0
4148,94,500,88428544.0
4149,100,509,88428544.0
4150,100,514,88428544.0
4151,98,518,88428544.0
4152,103,511,88428544.0
4153,104,520,88428544.0
4154,106,519,88428544.0
4155,104,512,88428544.0
4156,106,530,88428544.0
4157,112,544,88428544.0
4158,114,551,88428544.0
4159,118,554,88428544.0
4160,125,565,88428544.0
4161,131,588,88428544.0
4162,135,593,88428544.0
4163,136,592,88428544.0
4164,138,608,88428544.0
4165,136,619,88428544.0
4166,137,633,88428544.0
4167,136,645,88428544.0
4168,137,659,88428544.0
4169,138,679,88428544.0
4170,140,685,88428544.0
4171,137,686,88428544.0
4172,139,690,88428544.0
4173,140,707,88428544.0
4174,143,707,88428544.0
4175,148,737,88428544.0
4176,153,729,88428544.0
4177,160,739,88428544.0
4178,158,759,88428544.0
4179,167,757,88428544.0
4180,174,768,88428544.0
4181,172,782,88428544.0
4182,183,790,88428544.0
4183,190,789,88428544.0
4184,202,801,88428544.0
4185,201,803,88428544.0
4186,201,806,88428544.0
4187,210,821,88428544.0
4188,217,824,88428544.0
4189,211,830,88428544.0
4190,213,839,88428544.0
4191,211,847,88428544.0
4192,221,859,88428544.0
4193,225,877,88428544.0
4194,224,857,88428544.0
4195,229,878,88428544.0
4196,235,881,88428544.0
4197,236,894,88428544.0
4198,237,910,88428544.0
4199,249,928,88428544.0
4200,255,924,88428544.0
4201,259,923,88428544.0
4202,271,918,88428544.0
4203,276,930,88428544.0
4204,281,935,88428544.0
4205,280,930,88428544.0
4206,285,897,88428544.0
4207,285,895,88428544.0
4208,295,868,88428544.0
4209,301,849,88428544.0
4210,316,871,88428544.0
4211,311,857,88428544.0
4212,314,859,88428544.0
4213,314,862,88428544.0
4214,312,855,88428544.0
4215,318,836,88428544.0
4216,318,834,88428544.0
4217,325,834,88428544.0
4218,323,831,88428544.0
4219,337,825,88428544.0
4220,357,804,88428544.0
4221,363,793,88428544.0
4222,364,757,88428544.0
4223,373,739,88428544.0
4224,379,727,88428544.0
4225,381,703,88428544.0
4226,380,685,88428544.0
4227,385,688,88428544.0
4228,388,681,88428544.0
4229,385,695,88428544.0
4230,393,680,88428544.0
4231,405,673,88428544.0
4232,412,685,88428544.0
4233,416,706,88428544.0
4234,415,703,88428544.0
4235,415,700,88428544.0
4236,425,696,88428544.0
4237,419,674,88428544.0
4238,422,655,88428544.0
4239,425,658,88428544.0
4240,433,652,88428544.0
4241,447,646,88428544.0
4242,449,653,88428544.0
4243,459,660,88428544.0
4244,465,638,88428544.0
4245,477,623,88428544.0
4246,483,593,88428544.0
4247,484,578,88428544.0
4248,489,577,88428544.0
4249,493,592,88428544.0
4250,485,586,88428544.0
4251,493,600,88428544.0
4252,497,588,88428544.0
4253,493,580,88428544.0
4254,495,569,88428544.0
4255,499,554,88428544.0
4256,507,555,88428544.0
4257,504,547,88428544.0
4258,508,536,88428544.0
4259,510,528,88428544.0
4260,507,535,88428544.0
4261,508,538,88428544.0
4262,511,546,88428544.0
4263,508,557,88428544.0
4264,511,546,88428544.0
4265,525,545,88428544.0
4266,531,522,88428544.0
4267,531,505,88428544.0
4268,541,511,88428544.0
4269,553,506,88428544.0
4270,558,492,88428544.0
4271,559,483,88428544.0
4272,554,469,88428544.0
4273,551,454,88428544.0
4274,562,440,88428544.0
4275,565,440,88428544.0
4276,568,436,88428544.0
4277,566,441,88428544.0
4278,568,453,88428544.0
4279,556,441,88428544.0
4280,570,426,88428544.0
4281,574,425,88428544.0
4282,577,440,88428544.0
4283,586,434,88428544.0
4284,582,434,88428544.0
4285,581,439,88428544.0
4286,601,429,88428544.0
4287,605,434,88428544.0
4288,598,422,88428544.0
4289,600,421,88428544.0
4290,598,422,88428544.0
4291,595,417,88428544.0
4292,596,406,88428544.0
4293,591,406,88428544.0
4294,569,398,88428544.0
4295,550,401,88428544.0
4296,542,398,88428544.0
4297,549,395,88428544.0
4298,547,384,88428544.0
4299,549,388,88428544.0
4300,560,387,88428544.0
4301,553,383,88428544.0
4302,562,376,88428544.0
4303,567,370,88428544.0
4304,570,371,88428544.0
4305,581,380,88428544.0
4306,587,385,88428544.0
4307,586,392,88428544.0
4308,577,378,88428544.0
4309,582,366,88428544.0
4310,593,374,88428544.0
4311,582,379,88428544.0
4312,576,369,88428544.0
4313,562,378,88428544.0
4314,563,374,88428544.0
4315,569,371,88428544.0
4316,568,381,88428544.0
4317,564,374,88428544.0
4318,552,369,88428544.0
4319,561,372,88428544.0
4320,565,383,88428544.0
4321,568,390,88428544.0
4322,572,386,88428544.0
4323,580,383,88428544.0
4324,598,389,88428544.0
4325,596,397,88428544.0
4326,591,405,88428544.0
4327,574,403,88428544.0
4328,566,413,88428544.0
4329,575,424,88428544.0
4330,585,422,88428544.0
4331,574,415,88428544.0
4332,573,396,88428544.0
4333,570,381,88428544.0
4334,564,374,88428544.0
4335,564,383,88428544.0
4336,570,379,88428544.0
4337,575,367,88428544.0
4338,572,374,88428544.0
4339,559,377,88428544.0
4340,563,372,88428544.0
4341,560,378,88428544.0
4342,561,373,88428544.0
