CPU
0,28509
1,29535
2,33488
3,37637
4,31902
5,28702
6,29312
7,34145
8,38538
9,31041
10,28690
11,28872
12,34822
13,38035
14,31161
15,29052
16,30678
17,32268
18,37319
19,31181
