,Unnamed: 0,Memory
0,0,61907783.68
1,0,64633413.632
2,0,58430439.423999995
3,0,74429476.864
4,0,60879392.768
5,0,60743094.272
6,0,64182640.64
7,0,57081991.168000005
8,0,73357676.544
9,0,59351416.831999995
10,0,60845408.256000005
11,0,64541335.552
12,0,57058893.82399999
13,0,73858846.72
14,0,61191606.272
15,0,61456183.296000004
16,0,65097043.968
17,0,56541593.6
18,0,73924190.208
19,0,59520655.36
